path,true_label,confidence
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G20779\G20779S1032.wav,GBR,0.9861671328544616
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01566\G01566S1039.wav,IND,0.9927531480789183
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\PRT\G20599\G20599S1013.wav,PRT,0.930631160736084
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN65\IN65_CS_NI65MBP_0101_2710761_2716183.wav,SG,0.9996204376220704
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00027\G00027S1094.wav,GBR,0.9762489795684814
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN50\IN50_CS_NI50FBQ_0101_967465_974885.wav,SG,0.9526193737983704
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN18\CN18_EN_09NC18MBQ_0101_818382_820278.wav,SG,0.9550419449806212
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G01055\G01055S1214.wav,GBR,0.9982717037200928
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G20714\G20714S1123.wav,USA,0.9307622909545898
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN02\CN02_CS_01NC02FBY_0101_2244900_2255717.wav,SG,0.956432580947876
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G0235\G0235S1034.wav,IND,0.999630093574524
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G01137\G01137S1200.wav,GBR,0.9975569248199464
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN54\CN54_CS_29NC54FBQ_0101_3154601_3159040.wav,SG,0.9926464557647704
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00911\G00911S1186.wav,GBR,0.966251254081726
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CAN\G30181\G30181S2347.wav,CAN,0.935459852218628
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN54\IN54_CS_NI54FBQ_0101_3065615_3083107.wav,SG,0.9886648654937744
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN07\IN07_CS_NI07FBQ_0101_764555_777855.wav,SG,0.9893817901611328
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\ESP\G01885\G01885S1233.wav,ESP,0.9983258843421936
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\RUS\G00102\G00102S1190.wav,RUS,0.9183674454689026
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN02\CN02_CS_01NC02FBY_0101_3782838_3794592.wav,SG,0.9697740077972412
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01129\G01129S1023.wav,IND,0.99572092294693
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CAN\G30181\G30181S1013.wav,CAN,0.9009342789649964
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN24\CN24_EN_12NC24FBQ_0101_1450414_1457754.wav,SG,0.9978411197662354
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN54\CN54_EN_29NC54FBQ_0101_2663493_2669934.wav,SG,0.9040723443031312
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G0774\G0774S2211.wav,IND,0.9903525710105896
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN55\IN55_CS_NI55FBP_0101_453342_459855.wav,SG,0.9997329115867616
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G00892\G00892S1174.wav,IND,0.9983757734298706
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00911\G00911S1144.wav,GBR,0.9921912550926208
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00030\G00030S1137.wav,GBR,0.9899735450744628
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01566\G01566S1052.wav,IND,0.9695454239845276
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN38\CN38_CS_19NC38FBQ_0101_1088939_1096112.wav,SG,0.9973209500312804
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN36\IN36_CS_NI36MBQ_0101_1490329_1504650.wav,SG,0.9877661466598512
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G00826\G00826S5395.wav,IND,0.9910233020782472
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CAN\G00171\G00171S1020.wav,CAN,0.9909586906433104
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN30\CN30_CS_15NC30MBQ_0101_1792193_1794447.wav,SG,0.9986794590950012
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01586\G01586S1284.wav,IND,0.9999970197677612
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G01897\G01897S2339.wav,USA,0.9620280861854552
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G20258\G20258S1112.wav,USA,0.9625280499458312
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10982\G10982S1059.wav,GBR,0.9973599314689636
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\KOR\G00022\G00022S1037.wav,KOR,0.9977974891662598
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G00822\G00822S1075.wav,IND,0.9937792420387268
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN35\CN35_CS_31NC35FBQ_0101_851263_854393.wav,SG,0.9984973669052124
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10996\G10996S1046.wav,GBR,0.9911803603172302
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G01847\G01847S1096.wav,GBR,0.9926559925079346
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN52\IN52_EN_NI52MBQ_0101_2849358_2856480.wav,SG,0.9981281161308287
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G00862\G00862S1036.wav,IND,0.9999618530273438
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\KOR\G20212\G20212S1091.wav,KOR,0.9124139547348022
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN52\IN52_CS_NI52MBQ_0101_3064588_3083730.wav,SG,0.99467933177948
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G11350\G11350S5435.wav,USA,0.9884690642356871
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CAN\G00414\G00414S1093.wav,CAN,0.953665852546692
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN09\IN09_EN_NI09FBP_0101_610854_613553.wav,SG,0.9989663362503052
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN07\IN07_CS_NI07FBQ_0101_1618921_1630121.wav,SG,0.930651307106018
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN18\CN18_CS_09NC18MBQ_0101_3311947_3316590.wav,SG,0.9902310967445374
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G11239\G11239S1073.wav,USA,0.9889845848083496
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CAN\G00367\G00367S1065.wav,CAN,0.9943247437477112
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN26\IN26_CS_NI26FBP_0101_1939563_1947920.wav,SG,0.999121367931366
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G11124\G11124S1229.wav,GBR,0.998749017715454
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN44\CN44_EN_44NC44MBQ_0101_2521276_2525427.wav,SG,0.9837109446525574
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN36\IN36_EN_NI36MBQ_0101_1037571_1042743.wav,SG,0.9903424978256226
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN47\IN47_CS_NI47MBP_0101_701282_704528.wav,SG,0.948932409286499
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01502\G01502S1229.wav,IND,0.9998407363891602
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G60862\G60862S1093.wav,GBR,0.973935067653656
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN41\CN41_CS_21NC41MBP_0101_2708471_2716021.wav,SG,0.9214257001876832
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN42\CN42_CS_21NC42MBQ_0101_3269351_3275451.wav,SG,0.984921395778656
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN23\CN23_CS_12NC23FBP_0101_1118527_1123677.wav,SG,0.9704931378364564
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CAN\G00410\G00410S1013.wav,CAN,0.9850077629089355
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN53\IN53_CS_NI53FBP_0101_2177350_2180990.wav,SG,0.9827772378921508
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01003\G01003S1202.wav,IND,0.9998262524604796
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\KOR\G20061\G20061S1098.wav,KOR,0.903355598449707
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN16\CN16_EN_08NC16FBQ_0101_2242928_2254827.wav,SG,0.9956157207489014
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN08\CN08_CS_04NC08FBY_0101_1891788_1905868.wav,SG,0.946832239627838
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN21\CN21_CS_11NC21FBP_0101_1728115_1731387.wav,SG,0.9910506010055542
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN57\IN57_CS_NI57FBQ_0101_9531_14400.wav,SG,0.9432970881462096
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN60\CN60_CS_42NC60FBQ_0101_1288587_1293610.wav,SG,0.9997367262840272
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN43\CN43_CS_22NC43FBP_0101_714940_717560.wav,SG,0.9908366203308104
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G1757\G1757S1043.wav,IND,0.9399012923240662
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN20\IN20_EN_NI20MBP_0101_1727395_1739955.wav,SG,0.98777973651886
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIU17\IU17_CS_UI17FAZ_0103_548395_556244.wav,MY,0.9656274914741516
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN25\CN25_CS_13NC25MBP_0101_1633459_1636599.wav,SG,0.9994521737098694
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN18\IN18_EN_NI18MBP_0101_1900151_1903499.wav,SG,0.9404115080833436
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\RUS\G00163\G00163S1234.wav,RUS,0.9725837707519532
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN36\CN36_EN_18NC36MBQ_0101_1527230_1530432.wav,SG,0.962515115737915
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G20795\G20795S1164.wav,USA,0.9145902395248412
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN08\IN08_EN_NI08FBP_0201_798339_800489.wav,SG,0.997350811958313
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN50\CN50_CS_27NC50FBP_0101_2967493_2972849.wav,SG,0.9798800349235536
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIN12\IN12_CS_NI12MAP_0101_1065717_1083790.wav,MY,0.9128448963165284
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G20289\G20289S1151.wav,USA,0.9857540130615234
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN04\IN04_CS_NI04FBX_0101_1287692_1297425.wav,SG,0.9423069953918456
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10412\G10412S1163.wav,GBR,0.9964396357536316
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN37\CN37_EN_33NC37MBP_0101_973071_978071.wav,SG,0.9785534143447876
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIN02\IN02_CS_NI02FAX_0101_830833_837553.wav,MY,0.9453808069229126
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\ESP\G01968\G01968S1214.wav,ESP,0.9826750159263612
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN44\CN44_CS_44NC44MBQ_0101_2996071_3002454.wav,SG,0.9835859537124634
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G11517\G11517S1169.wav,GBR,0.9982348680496216
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN53\CN53_EN_29NC53MBP_0101_1997548_2001528.wav,SG,0.9904710054397584
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00039\G00039S1093.wav,GBR,0.988925278186798
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01542\G01542S1224.wav,IND,0.9989606142044068
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\ESP\G20407\G20407S1157.wav,ESP,0.9461326599121094
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN24\CN24_EN_12NC24FBQ_0101_1340454_1342634.wav,SG,0.9594940543174744
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN22\CN22_CS_11NC22MBQ_0101_1164319_1183940.wav,SG,0.9827916026115416
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00039\G00039S2344.wav,GBR,0.9215448498725892
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01020\G01020S1286.wav,IND,0.9999452829360962
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G12290\G12290S5446.wav,USA,0.9460205435752868
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIU18\IU18_CS_UI18MAZ_0101_491311_499844.wav,MY,0.9890377521514891
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN43\IN43_CS_NI43FBP_0101_2115711_2125491.wav,SG,0.9837470650672911
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\KOR\G00200\G00200S1087.wav,KOR,0.9998262524604796
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G11098\G11098S1062.wav,GBR,0.9822481274604796
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN54\IN54_CS_NI54FBQ_0101_2301193_2310750.wav,SG,0.9860216975212096
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G40281\G40281S1149.wav,GBR,0.9991464614868164
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G11878\G11878S2316.wav,USA,0.9945412278175354
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN14\IN14_CS_NI14MBP_0101_1692122_1703320.wav,SG,0.9758412837982178
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIU27\IU27_CS_UI27FAZ_0103_120997_132457.wav,MY,0.9164038896560668
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN37\CN37_CS_19NC37MBP_0101_1854400_1859400.wav,SG,0.9965456128120422
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G01847\G01847S5444.wav,GBR,0.9992176294326782
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10705\G10705S1273.wav,GBR,0.9616433382034302
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN13\IN13_CS_NI13MBQ_0101_2906379_2917800.wav,SG,0.9594627618789672
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\KOR\G00075\G00075S1203.wav,KOR,0.9731078147888184
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN19\CN19_CS_10NC19MBP_0101_491766_496284.wav,SG,0.9341413378715516
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN32\IN32_CS_NI32FBQ_0101_2682247_2691227.wav,SG,0.9806236624717712
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN02\CN02_EN_01NC02FBY_0101_4342691_4348300.wav,SG,0.9961144924163818
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\PRT\G20599\G20599S2400.wav,PRT,0.9624682664871216
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G00862\G00862S1084.wav,IND,0.9900949001312256
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIU21\IU21_CS_UI21MAZ_0102_734956_745593.wav,MY,0.9610605239868164
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G01897\G01897S5431.wav,USA,0.98599511384964
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\IND\G01233\G01233S1181.wav,IND,0.9949980974197388
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGIN66\IN66_EN_NI66MBQ_0101_431910_436960.wav,SG,0.970381200313568
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G01673\G01673S1293.wav,GBR,0.9994977712631226
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00659\G00659S1042.wav,GBR,0.9998612403869628
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10261\G10261S1165.wav,GBR,0.988795042037964
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CHN\G21393\G21393S1166.wav,CHN,0.9495355486869812
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN47\CN47_EN_25NC47MBP_0101_2804319_2810550.wav,SG,0.9947819113731384
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\ESP\G10235\G10235S1182.wav,ESP,0.993783473968506
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10537\G10537S1112.wav,GBR,0.9838948845863342
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN28\CN28_EN_14NC28MBQ_0101_2876106_2878503.wav,SG,0.9997707009315492
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\ESP\G01878\G01878S1152.wav,ESP,0.966895580291748
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G20579\G20579S5443.wav,USA,0.992660403251648
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\RUS\G00021\G00021S1205.wav,RUS,0.9275720119476318
C:\Users\Haoyu Song\Desktop\selected\seame\MY\MYIU06\IU06_CS_UI06MAZ_0101_1136577_1148069.wav,MY,0.9696301817893982
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00820\G00820S1132.wav,GBR,0.9903507828712464
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN38\CN38_CS_19NC38FBQ_0101_2620520_2626924.wav,SG,0.9784050583839417
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\ESP\G21515\G21515S1038.wav,ESP,0.9366884231567384
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\CHN\G01400\G01400S1074.wav,CHN,0.9392902851104736
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\USA\G01047\G01047S1070.wav,USA,0.9268224835395812
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G01847\G01847S5445.wav,GBR,0.9748249053955078
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G10863\G10863S1161.wav,GBR,0.9680058360099792
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\KOR\G00281\G00281S1010.wav,KOR,0.9642382860183716
C:\Users\Haoyu Song\Desktop\selected\seame\SG\SGCN15\CN15_CS_08NC15MBP_0101_272737_277150.wav,SG,0.9653044939041138
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\RUS\G00263\G00263S2333.wav,RUS,0.9702284932136536
C:\Users\Haoyu Song\Desktop\selected\AERSC2020\GBR\G00016\G00016S1283.wav,GBR,0.996986210346222
